step,time,environment,noise,atomic_frequency,true_detuning,excitation_probability_plus,excitation_probability_minus,measured_frequency,measured_offset,estimated_offset,servo_correction,corrected_offset,fractional_frequency
5840,5840.0,"{'time': 5840.0, 'dt': 1.0, 'elapsed_time': 5840.0, 'temperature': 300.08738641099103, 'magnetic': 5.02003466925744e-05, 'laser_power': 0.9992291506123042, 'pressure': 101325.37043156778, 'humidity': 45.010087892963696}","{'white': 4.990759174571311e-05, 'random_walk': 4.693813414342504e-05, 'flicker': -5.2144970671085e-06, 'laser_phase': -2.3710671426704622e-06, 'qpn': -1.793751523911243e-14, 'temperature': 1.7477282198206013e-06, 'zeeman': 1.0017334628720006e-09, 'blackbody': 9.44185683567524e-07, 'aging': 2.92e-06, 'total': 9.487307729827269e-05}",429228004229873.0,0.00093945798059062,0.4997048605881212,0.5002951394118788,429228004229873.0,0.0014756970593939045,0.001448152454536121,7.440762272680606e-05,0.0008650503578638139,3.438026048746799e-18
5841,5841.0,"{'time': 5841.0, 'dt': 1.0, 'elapsed_time': 5841.0, 'temperature': 300.0907707769397, 'magnetic': 5.032040370606669e-05, 'laser_power': 0.9988811146309103, 'pressure': 101324.49615419473, 'humidity': 45.056216678777396}","{'white': 8.361872566323788e-05, 'random_walk': 4.819880828612025e-05, 'flicker': -8.558831868184307e-06, 'laser_phase': -2.759328905065426e-06, 'qpn': 2.7798326203784245e-14, 'temperature': 1.815415538793559e-06, 'zeeman': 1.6020185303334389e-09, 'blackbody': 9.807694047352792e-07, 'aging': 2.9205000000000002e-06, 'total': 0.00012621766016596592}",429228004229873.0,0.00099126801802978,0.4996885839878159,0.5003114160121841,429228004229873.0,0.0015570800609204793,0.0015154734175948244,7.777367087974122e-05,0.0009134943471500387,3.627629245007475e-18
5842,5842.0,"{'time': 5842.0, 'dt': 1.0, 'elapsed_time': 5842.0, 'temperature': 300.08311514317097, 'magnetic': 5.017608691273914e-05, 'laser_power': 0.9973816641911525, 'pressure': 101324.02452579032, 'humidity': 45.03194505185065}","{'white': 6.929866764888518e-06, 'random_walk': 4.685176146466477e-05, 'flicker': -2.3256895763489326e-05, 'laser_phase': -1.5333156574952226e-06, 'qpn': -1.3888376010721182e-14, 'temperature': 1.662302863419427e-06, 'zeeman': 8.804345636956887e-10, 'blackbody': 8.980166540109634e-07, 'aging': 2.921e-06, 'total': 3.447361674667445e-05}",429228004229873.0,0.0009479679638967132,0.4997021870984875,0.5002978129015124,429228004229873.0,0.0014890645075622821,0.0014991518135888753,7.695759067944377e-05,0.0008710103732172695,3.4691690497547636e-18
5843,5843.0,"{'time': 5843.0, 'dt': 1.0, 'elapsed_time': 5843.0, 'temperature': 300.07091889899095, 'magnetic': 5.023999494199947e-05, 'laser_power': 0.9971062970686972, 'pressure': 101324.05023624691, 'humidity': 45.14998061525128}","{'white': -0.00011516509188701517, 'random_walk': 4.7543667831089876e-05, 'flicker': -2.499404531611666e-05, 'laser_phase': 1.973830821872164e-08, 'qpn': 7.120467866258935e-14, 'temperature': 1.41837797981907e-06, 'zeeman': 1.1999747099973524e-09, 'blackbody': 7.661957443798066e-07, 'aging': 2.9215000000000003e-06, 'total': -8.748845729370968e-05}",429228004229873.0,0.0007835219159235598,0.4997538493404436,0.5002461506595564,429228004229873.0,0.0012307532977819113,0.0013332724082901455,6.866362041450727e-05,0.0007148582955090525,2.8673648635534544e-18
5844,5844.0,"{'time': 5844.0, 'dt': 1.0, 'elapsed_time': 5844.0, 'temperature': 300.08362327242344, 'magnetic': 5.022124325568539e-05, 'laser_power': 0.9972045183553057, 'pressure': 101324.4037387584, 'humidity': 45.17423525505896}","{'white': 1.1746129945236675e-05, 'random_walk': 4.742814945054889e-05, 'flicker': -2.2959279384072346e-05, 'laser_phase': 1.0647696035218378e-06, 'qpn': 1.6352551267625053e-14, 'temperature': 1.6724654484687564e-06, 'zeeman': 1.1062162784269365e-09, 'blackbody': 9.035090263411522e-07, 'aging': 2.922e-06, 'total': 4.2778850322675935e-05}",429228004229873.0,0.0007576371458317284,0.49976198127984645,0.5002380187201535,429228004229873.0,0.0011900936007676333,0.001244783038772554,6.423915193862769e-05,0.0006933979938931007,2.7726373606561767e-18
5845,5845.0,"{'time': 5845.0, 'dt': 1.0, 'elapsed_time': 5845.0, 'temperature': 300.0724263654635, 'magnetic': 5.017349066534131e-05, 'laser_power': 0.9970106279648939, 'pressure': 101324.27434241345, 'humidity': 45.26208160002795}","{'white': -0.00010035544778671417, 'random_walk': 4.7016996523813716e-05, 'flicker': -2.3999996172130295e-05, 'laser_phase': -4.4984052786517816e-07, 'qpn': 5.47986300421012e-14, 'temperature': 1.4485273092702756e-06, 'zeeman': 8.674533267065535e-10, 'blackbody': 7.82488053833294e-07, 'aging': 2.9225e-06, 'total': -7.263390509166701e-05}",429228004229873.0,0.0006207640888014338,0.4998049812148455,0.5001950187851545,429228004229873.0,0.0009750939257724411,0.001078106000542673,5.590530002713365e-05,0.0005648587887743001,2.2717388338208935e-18
5846,5846.0,"{'time': 5846.0, 'dt': 1.0, 'elapsed_time': 5846.0, 'temperature': 300.0886496358312, 'magnetic': 5.016030968456323e-05, 'laser_power': 0.9977823626569815, 'pressure': 101324.3830912009, 'humidity': 45.1749374498261}","{'white': 6.174475211959153e-05, 'random_walk': 4.693723391563534e-05, 'flicker': -1.537733565159493e-05, 'laser_phase': 2.9996134476957194e-07, 'qpn': -4.914151092076768e-14, 'temperature': 1.7729927166237759e-06, 'zeeman': 8.015484228161471e-10, 'blackbody': 9.578405235125541e-07, 'aging': 2.9230000000000002e-06, 'total': 9.925924646781911e-05}",429228004229873.0,0.0006641180352421192,0.49979136117199147,0.5002086388280085,429228004229873.0,0.0010431941400425304,0.00105652928414309,5.48264642071545e-05,0.0006092915710349647,2.4303962690277962e-18
5847,5847.0,"{'time': 5847.0, 'dt': 1.0, 'elapsed_time': 5847.0, 'temperature': 300.0991280575413, 'magnetic': 5.013986050006634e-05, 'laser_power': 0.9967652311521571, 'pressure': 101323.5956162707, 'humidity': 45.22782297189204}","{'white': 0.00016639646981109703, 'random_walk': 4.6780834976035385e-05, 'flicker': -2.5119735806188732e-05, 'laser_phase': -2.545884187928868e-06, 'qpn': 3.3830562637474035e-14, 'temperature': 1.982561150825859e-06, 'zeeman': 6.993025003316833e-10, 'blackbody': 1.0711137624206543e-06, 'aging': 2.9235e-06, 'total': 0.00019148955904259223}",429228004229873.0,0.000800781130077557,0.49974842719907603,0.5002515728009239,429228004229873.0,0.0012578640046197187,0.001180960984513106,6.10480492256553e-05,0.0007397330808519017,2.9305264153875424e-18
5848,5848.0,"{'time': 5848.0, 'dt': 1.0, 'elapsed_time': 5848.0, 'temperature': 300.0666676644857, 'magnetic': 5.0270587139792885e-05, 'laser_power': 0.9969674933889796, 'pressure': 101323.98065102278, 'humidity': 45.21042619167382}","{'white': -0.00015833995579240927, 'random_walk': 4.813005952332075e-05, 'flicker': -2.2202524281266352e-05, 'laser_phase': 1.1361978361236543e-06, 'qpn': -7.704192468227574e-15, 'temperature': 1.3333532897138413e-06, 'zeeman': 1.352935698964413e-09, 'blackbody': 7.202508191889763e-07, 'aging': 2.9240000000000003e-06, 'total': -0.00012629726567733366}",429228004229873.0,0.000613435815174568,0.49980728345973147,0.5001927165402684,429228004229873.0,0.0009635827013423914,0.0010466138170975052,5.4330690854875264e-05,0.0005591051243196927,2.244920396261808e-18
5849,5849.0,"{'time': 5849.0, 'dt': 1.0, 'elapsed_time': 5849.0, 'temperature': 300.0877485576925, 'magnetic': 5.029412624587676e-05, 'laser_power': 0.9970998536476303, 'pressure': 101323.46831863621, 'humidity': 45.22414408662582}","{'white': 5.233648559222962e-05, 'random_walk': 4.844662672609736e-05, 'flicker': -2.017492257214322e-05, 'laser_phase': -1.6956984079622923e-06, 'qpn': 1.075585127128732e-14, 'temperature': 1.75497115385042e-06, 'zeeman': 1.4706312293837835e-09, 'blackbody': 9.481002938692093e-07, 'aging': 2.9245e-06, 'total': 8.454153342792633e-05}",429228004229873.0,0.0006436466577476191,0.4997977924443632,0.5002022075556368,429228004229873.0,0.0010110377781841207,0.0010246266158639447,5.323133079319724e-05,0.0005904153269544218,2.355479531206588e-18
5850,5850.0,"{'time': 5850.0, 'dt': 1.0, 'elapsed_time': 5850.0, 'temperature': 300.0643579167898, 'magnetic': 5.0378452590670024e-05, 'laser_power': 0.997343358484272, 'pressure': 101323.73105051753, 'humidity': 45.08881587622355}","{'white': -0.00018170240975486936, 'random_walk': 4.9378128047793045e-05, 'flicker': -1.7172455124696012e-05, 'laser_phase': 7.38791688278976e-07, 'qpn': -7.850719720185483e-14, 'temperature': 1.2871583357957662e-06, 'zeeman': 1.8922629533501087e-09, 'blackbody': 6.952891981578827e-07, 'aging': 2.9250000000000004e-06, 'total': -0.00014384860542509354}",429228004229873.0,0.0004465667215293283,0.4998597069286713,0.5001402930713286,429228004229873.0,0.0007014653566431162,0.0008249019738182573,4.324509869091287e-05,0.0004033216228384154,1.6342488135220703e-18
5851,5851.0,"{'time': 5851.0, 'dt': 1.0, 'elapsed_time': 5851.0, 'temperature': 300.0712840689187, 'magnetic': 5.031652239364799e-05, 'laser_power': 0.9978130296787737, 'pressure': 101323.28502403875, 'humidity': 45.21443974641411}","{'white': -0.00011257337042139231, 'random_walk': 4.8872361854773714e-05, 'flicker': -1.2086818425073458e-05, 'laser_phase': -1.5005302100393216e-06, 'qpn': 7.644011262902099e-14, 'temperature': 1.4256813783742928e-06, 'zeeman': 1.5826119682399376e-09, 'blackbody': 7.701423843895913e-07, 'aging': 2.9255e-06, 'total': -7.216545075055915e-05}",429228004229873.0,0.0003311561720878562,0.49989596422100857,0.5001040357789915,429228004229873.0,0.0005201788949574238,0.0006365727539257475,3.382863769628738e-05,0.0002973275343915688,1.211894121146024e-18
5852,5852.0,"{'time': 5852.0, 'dt': 1.0, 'elapsed_time': 5852.0, 'temperature': 300.07992152745976, 'magnetic': 5.020542717134196e-05, 'laser_power': 0.9978289532593722, 'pressure': 101322.84384982793, 'humidity': 45.150933877191186}","{'white': -2.6331262601773015e-05, 'random_walk': 4.785636634980773e-05, 'flicker': -1.1812385937193881e-05, 'laser_phase': -1.5134798889134116e-06, 'qpn': -3.5530244576785724e-14, 'temperature': 1.5984305491952002e-06, 'zeeman': 1.027135856709775e-09, 'blackbody': 8.634974801586151e-07, 'aging': 2.926e-06, 'total': 1.3588193051607706e-05}",429228004229873.0,0.00031091572744317654,0.49990232294409925,0.5000976770559007,429228004229873.0,0.0004883852795035948,0.0005449878580258515,2.9249392901292576e-05,0.00028166633454188396,1.1378224968798637e-18
5853,5853.0,"{'time': 5853.0, 'dt': 1.0, 'elapsed_time': 5853.0, 'temperature': 300.09267769731605, 'magnetic': 5.0250588417336775e-05, 'laser_power': 0.9981955778105058, 'pressure': 101323.52534937617, 'humidity': 45.17224879909675}","{'white': 0.00010109796273644055, 'random_walk': 4.836960696115845e-05, 'flicker': -8.050425202451894e-06, 'laser_phase': 2.032015653151016e-06, 'qpn': 1.460015966963058e-14, 'temperature': 1.8535539463209716e-06, 'zeeman': 1.2529420866838654e-09, 'blackbody': 1.001383040944767e-06, 'aging': 2.9265000000000003e-06, 'total': 0.00014923185009225068}",429228004229873.0,0.0004308981846341347,0.49986462934452464,0.5001353706554753,429228004229873.0,0.0006768532773766822,0.000626485169125423,3.332425845627115e-05,0.00039757392617786354,1.5769084745323222e-18
5854,5854.0,"{'time': 5854.0, 'dt': 1.0, 'elapsed_time': 5854.0, 'temperature': 300.0719070772272, 'magnetic': 5.031393512321268e-05, 'laser_power': 0.997722489558311, 'pressure': 101323.3158230475, 'humidity': 45.16651791738089}","{'white': -0.00010674070700964729, 'random_walk': 4.907825054511847e-05, 'flicker': -1.2878476298902037e-05, 'laser_phase': -7.608221927785512e-07, 'qpn': -1.371543440358366e-15, 'temperature': 1.4381415445438961e-06, 'zeeman': 1.5696756160633912e-09, 'blackbody': 7.768756925717354e-07, 'aging': 2.927e-06, 'total': -6.615816804484926e-05}",429228004229873.0,0.00033141575813301426,0.49989588266964907,0.500104117330351,429228004229873.0,0.0005205866517547786,0.0005610362860321436,3.0051814301607183e-05,0.0003013639438314071,1.212844098298811e-18
5855,5855.0,"{'time': 5855.0, 'dt': 1.0, 'elapsed_time': 5855.0, 'temperature': 300.0811225923088, 'magnetic': 5.012539875444456e-05, 'laser_power': 0.9973525628072272, 'pressure': 101323.33825226013, 'humidity': 45.13265322351144}","{'white': -1.4718020683910384e-05, 'random_walk': 4.7287067394401146e-05, 'flicker': -1.6428651400693818e-05, 'laser_phase': -3.582363357537502e-08, 'qpn': -1.8320601313098095e-14, 'temperature': 1.6224518461763183e-06, 'zeeman': 6.269937722228009e-10, 'blackbody': 8.764794282515526e-07, 'aging': 2.9275000000000003e-06, 'total': 2.1531629926101062e-05}",429228004229873.0,0.00032289557375750816,0.49989855936445654,0.5001014406355434,429228004229873.0,0.0005072031777171582,0.000527765595373428,2.83882797686714e-05,0.00029450729398883675,1.1816637607958254e-18
5856,5856.0,"{'time': 5856.0, 'dt': 1.0, 'elapsed_time': 5856.0, 'temperature': 300.0938702188733, 'magnetic': 5.0251385368455846e-05, 'laser_power': 0.9969247416754639, 'pressure': 101323.40136458847, 'humidity': 45.20913603326629}","{'white': 0.0001126257848376013, 'random_walk': 4.8584553160847315e-05, 'flicker': -2.0387716174644572e-05, 'laser_phase': 9.510263370989674e-08, 'qpn': 4.748152453504658e-14, 'temperature': 1.877404377465837e-06, 'zeeman': 1.2569268422792181e-09, 'blackbody': 1.0142742904686929e-06, 'aging': 2.928e-06, 'total': 0.00014673866009977228}",429228004229873.0,0.00044124595408860906,0.4998613784969967,0.5001386215030033,429228004229873.0,0.0006931075150164168,0.000629952521477949,3.349762607389745e-05,0.0004077483280147116,1.6147770140487458e-18
5857,5857.0,"{'time': 5857.0, 'dt': 1.0, 'elapsed_time': 5857.0, 'temperature': 300.0812787069127, 'magnetic': 5.02031458598702e-05, 'laser_power': 0.9975086150718308, 'pressure': 101323.29623639758, 'humidity': 45.26849682175894}","{'white': -1.3421790521633721e-05, 'random_walk': 4.8177573685527593e-05, 'flicker': -1.404783975577903e-05, 'laser_phase': -4.364057159123714e-07, 'qpn': 3.812610549478623e-14, 'temperature': 1.625574138254251e-06, 'zeeman': 1.015729299351002e-09, 'blackbody': 8.781668354178429e-07, 'aging': 2.9285e-06, 'total': 2.5704794433300025e-05}",429228004229873.0,0.0004334531224480117,0.49986382668716745,0.5001361733128326,429228004229873.0,0.0006808665641627742,0.000661419130361834,3.50709565180917e-05,0.00039838216592991995,1.5862584860566e-18
5858,5858.0,"{'time': 5858.0, 'dt': 1.0, 'elapsed_time': 5858.0, 'temperature': 300.07668666581935, 'magnetic': 5.01495926906599e-05, 'laser_power': 0.9980282625517871, 'pressure': 101323.38058353137, 'humidity': 45.26854718817974}","{'white': -5.947465284025433e-05, 'random_walk': 4.77029857513856e-05, 'flicker': -8.692273444722629e-06, 'laser_phase': 1.6002030589021635e-07, 'qpn': 3.2521817135869265e-15, 'temperature': 1.5337333163870428e-06, 'zeeman': 7.479634532994928e-10, 'blackbody': 8.285336105849266e-07, 'aging': 2.9290000000000002e-06, 'total': -1.5011905334023688e-05}",429228004229873.0,0.00038337026059589627,0.49987956068173545,0.5001204393182646,429228004229873.0,0.0006021965913227678,0.0006248175883356236,3.324087941678118e-05,0.0003501293811791151,1.4029760066639583e-18
5859,5859.0,"{'time': 5859.0, 'dt': 1.0, 'elapsed_time': 5859.0, 'temperature': 300.0635540610289, 'magnetic': 5.010976357718446e-05, 'laser_power': 0.9985588681522761, 'pressure': 101323.02111686967, 'humidity': 45.29820964769814}","{'white': -0.00019093314775874923, 'random_walk': 4.7349572423829125e-05, 'flicker': -3.502858819466781e-06, 'laser_phase': -1.2473131760709054e-06, 'qpn': 2.1020041969194203e-14, 'temperature': 1.2710812205784806e-06, 'zeeman': 5.488178859222734e-10, 'blackbody': 6.866020023266793e-07, 'aging': 2.9295e-06, 'total': -0.00014344601526864668}",429228004229873.0,0.00020668336591046842,0.4999350685057862,0.5000649314942138,429228004229873.0,0.0003246574710691341,0.00043930843379777886,2.3965421689888945e-05,0.00018271794422057948,7.563753246986742e-19
5860,5860.0,"{'time': 5860.0, 'dt': 1.0, 'elapsed_time': 5860.0, 'temperature': 300.085340518289, 'magnetic': 5.008649915911746e-05, 'laser_power': 0.9993098020761302, 'pressure': 101322.8907725194, 'humidity': 45.27873810301701}","{'white': 2.6798982198243012e-05, 'random_walk': 4.7149857316314564e-05, 'flicker': 3.63620037715825e-06, 'laser_phase': -5.408785657781692e-07, 'qpn': -8.104411036296619e-15, 'temperature': 1.7068103657800294e-06, 'zeeman': 4.3249579558730277e-10, 'blackbody': 9.220709543300629e-07, 'aging': 2.9300000000000003e-06, 'total': 8.260347513373893e-05}",429228004229873.0,0.0002653214193543184,0.4999166468181977,0.5000833531818023,429228004229873.0,0.00041676590901151833,0.0004253763872876329,2.3268819364381646e-05,0.00024205259998993678,9.709662578034386e-19
5861,5861.0,"{'time': 5861.0, 'dt': 1.0, 'elapsed_time': 5861.0, 'temperature': 300.0805625000529, 'magnetic': 5.0091956675143786e-05, 'laser_power': 0.9997277907566811, 'pressure': 101322.19667947186, 'humidity': 45.31656560437023}","{'white': -2.111363843494221e-05, 'random_walk': 4.7230382224313e-05, 'flicker': 7.107368183016305e-06, 'laser_phase': -2.3436443814945256e-06, 'qpn': 2.6041358048138764e-14, 'temperature': 1.6112500010581244e-06, 'zeeman': 4.597833757189181e-10, 'blackbody': 8.704255404070855e-07, 'aging': 2.9305e-06, 'total': 3.6293102941774855e-05}",429228004229873.0,0.00027834570293171164,0.4999125551188968,0.5000874448811031,429228004229873.0,0.0004372244055157737,0.0004326988652519522,2.3634943262597612e-05,0.000254710759669114,1.0186297287388039e-18
5862,5862.0,"{'time': 5862.0, 'dt': 1.0, 'elapsed_time': 5862.0, 'temperature': 300.08336808796344, 'magnetic': 5.0144601432869605e-05, 'laser_power': 1.0009373264271435, 'pressure': 101321.99691568184, 'humidity': 45.249000763720055}","{'white': 6.809806770382897e-06, 'random_walk': 4.7784416804114337e-05, 'flicker': 1.835588344767896e-05, 'laser_phase': -8.143328202806591e-07, 'qpn': -3.6740117137665197e-14, 'temperature': 1.6673617592687153e-06, 'zeeman': 7.230071643480127e-10, 'blackbody': 9.007507323982239e-07, 'aging': 2.931e-06, 'total': 7.76356096639867e-05}",429228004229873.0,0.00033234636933310074,0.49989559030952435,0.5001044096904756,429228004229873.0,0.0005220484523782432,0.0004879199469767701,2.6395997348838506e-05,0.0003059503719842622,1.2162497489298488e-18
5863,5863.0,"{'time': 5863.0, 'dt': 1.0, 'elapsed_time': 5863.0, 'temperature': 300.084638340524, 'magnetic': 5.0175480073522365e-05, 'laser_power': 1.0013262647704826, 'pressure': 101321.78778899621, 'humidity': 45.20251540489303}","{'white': 1.9379902849177966e-05, 'random_walk': 4.813658364050281e-05, 'flicker': 2.0878341749872358e-05, 'laser_phase': -8.5685320050491e-07, 'qpn': -2.490320613157713e-14, 'temperature': 1.6927668104801798e-06, 'zeeman': 8.774003676118106e-10, 'blackbody': 9.144809874518395e-07, 'aging': 2.9315000000000002e-06, 'total': 9.307760021244465e-05}",429228004229873.0,0.00039902797219670686,0.4998746416667103,0.5001253583332897,429228004229873.0,0.0006267916664486062,0.0005737473896865054,3.068736948432527e-05,0.0003683406027123816,1.4602767300171961e-18
